Sentence,Word,POS,NER
7288,at,IN,O
7288,Tumakuru,NNP,LOCATION
7288,outside,IN,O
7288,Bengaluru,NNP,LOCATION
7288,where,WRB,O
7288,the,DT,O
7288,Kamov,NNP,O
7288,would,MD,O
7288,be,VB,O
7288,built,VBN,O
7288,in,IN,O
7288,addition,NN,O
7288,to,TO,O
7288,other,JJ,O
7288,helicopters,NNS,O
7288,in,IN,O
7288,its,PRP$,O
7288,portfolio,NN,O
7288,.,.,O
7289,Russia,NNP,LOCATION
7289,expects,VBZ,O
7289,the,DT,O
7289,helicopter,NN,O
7289,to,TO,O
7289,function,VB,O
7289,the,DT,O
7289,same,JJ,O
7289,way,NN,O
7289,as,IN,O
7289,the,DT,O
7289,JV,NNP,O
7289,for,IN,O
7289,Brahmos,NNP,O
7289,cruise,NN,O
7289,missile,NN,O
7289,.,.,O
7290,The,DT,O
7290,Kamov,NNP,O
7290,226T,CD,O
7290,helicopters,NNS,O
7290,are,VBP,O
7290,meant,VBN,O
7290,to,TO,O
7290,replace,VB,O
7290,the,DT,O
7290,aging,NN,O
7290,and,CC,O
7290,obsolete,JJ,O
7290,Cheetah,NNP,O
7290,and,CC,O
7290,Chetak,NNP,O
7290,fleets,NNS,O
7290,of,IN,O
7290,the,DT,O
7290,Indian,NNP,ORGANIZATION
7290,Armed,NNP,ORGANIZATION
7290,Forces,NNS,ORGANIZATION
7290,.,.,O
7291,The,DT,O
7291,number,NN,O
7291,if,IN,O
7291,expected,VBN,O
7291,to,TO,O
7291,go,VB,O
7291,beyond,IN,O
7291,200,CD,O
7291,given,VBN,O
7291,the,DT,O
7291,requirement,NN,O
7291,from,IN,O
7291,the,DT,O
7291,services,NNS,O
7291,.,.,O
7292,India,NNP,LOCATION
7292,and,CC,O
7292,Russia,NNP,LOCATION
7292,intend,VBP,O
7292,to,TO,O
7292,export,VB,O
7292,the,DT,O
7292,Kamov,NNP,O
7292,226T,CD,O
7292,to,TO,O
7292,third,JJ,O
7292,countries,NNS,O
7292,after,IN,O
7292,meeting,VBG,O
7292,domestic,JJ,O
7292,requirement,NN,O
7292,.,.,O
7293,The,DT,O
7293,rich,JJ,O
7293,and,CC,O
7293,unique,JJ,O
7293,contribution,NN,O
7293,of,IN,O
7293,Society,NNP,O
7293,for,IN,O
7293,Energy,NNP,ORGANIZATION
7293,",",",",ORGANIZATION
7293,Environment,NNP,ORGANIZATION
7293,and,CC,ORGANIZATION
7293,Development,NNP,ORGANIZATION
7293,(,(,O
7293,SEED,NNP,ORGANIZATION
7293,),),O
7293,",",",",O
7293,a,DT,O
7293,Hyderabad,NNP,LOCATION
7293,based,VBN,O
7293,NGO,NNP,O
7293,involved,VBN,O
7293,in,IN,O
7293,food,NN,O
7293,technology,NN,O
7293,",",",",O
7293,was,VBD,O
7293,highlighted,VBN,O
7293,at,IN,O
7293,the,DT,O
7293,30,CD,O
7293,Foundation,NNP,O
7293,Day,NNP,O
7293,celebrations,NNS,O
7293,of,IN,O
7293,the,DT,O
7293,organisation,NN,O
7293,held,VBD,O
7293,on,IN,O
7293,Saturday,NNP,O
7293,.,.,O
7294,Founded,VBN,O
7294,by,IN,O
7294,M,NNP,PERSON
7294,Ramakrishna,NNP,PERSON
7294,Rao,NNP,PERSON
7294,",",",",O
7294,a,DT,O
7294,retired,JJ,O
7294,scientist,NN,O
7294,from,IN,O
7294,Indian,JJ,ORGANIZATION
7294,Institute,NNP,ORGANIZATION
7294,of,IN,ORGANIZATION
7294,Science,NNP,ORGANIZATION
7294,",",",",O
7294,Bengaluru,NNP,LOCATION
7294,",",",",O
7294,SEED,NNP,ORGANIZATION
7294,had,VBD,O
7294,brought,VBN,O
7294,out,RP,O
7294,92,CD,O
7294,products,NNS,O
7294,till,JJ,O
7294,date,NN,O
7294,mostly,RB,O
7294,using,VBG,O
7294,technology,NN,O
7294,supported,VBN,O
7294,by,IN,O
7294,renewable,JJ,O
7294,and,CC,O
7294,alternate,JJ,O
7294,energy,NN,O
7294,.,.,O
7295,Tap,NNP,O
7295,renewable,JJ,O
7295,energy,NN,O
7295,G.,NNP,PERSON
7295,Satheesh,NNP,PERSON
7295,Reddy,NNP,PERSON
7295,",",",",O
7295,Scientific,NNP,O
7295,Advisor,NNP,O
7295,to,TO,O
7295,the,DT,O
7295,Minister,NNP,O
7295,of,IN,O
7295,Defence,NNP,O
7295,",",",",O
7295,Government,NNP,O
7295,of,IN,O
7295,India,NNP,LOCATION
7295,who,WP,O
7295,was,VBD,O
7295,the,DT,O
7295,chief,JJ,O
7295,guest,NN,O
7295,of,IN,O
7295,the,DT,O
7295,programme,NN,O
7295,said,VBD,O
7295,that,IN,O
7295,NGOs,NNP,O
7295,should,MD,O
7295,increasingly,RB,O
7295,get,VB,O
7295,in,IN,O
7295,to,TO,O
7295,Research,NNP,O
7295,and,CC,O
7295,Development,NNP,O
7295,(,(,O
7295,R,NNP,O
7295,D,NNP,O
7295,),),O
7295,in,IN,O
7295,niche,NN,O
7295,areas,NNS,O
7295,instead,RB,O
7295,of,IN,O
7295,expecting,VBG,O
7295,the,DT,O
7295,government,NN,O
7295,to,TO,O
7295,do,VB,O
7295,so,RB,O
7295,.,.,O
7296,Through,IN,O
7296,his,PRP$,O
7296,own,JJ,O
7296,experience,NN,O
7296,",",",",O
7296,Mr.,NNP,O
7296,Reddy,NNP,PERSON
7296,said,VBD,O
7296,that,IN,O
7296,he,PRP,O
7296,was,VBD,O
7296,surprised,VBN,O
7296,to,TO,O
7296,know,VB,O
7296,that,DT,O
7296,whatever,WDT,O
7296,development,NN,O
7296,programme,NN,O
7296,he,PRP,O
7296,wanted,VBD,O
7296,to,TO,O
7296,take,VB,O
7296,up,RP,O
7296,in,IN,O
7296,his,PRP$,O
7296,village,NN,O
7296,could,MD,O
7296,be,VB,O
7296,done,VBN,O
7296,through,IN,O
7296,the,DT,O
7296,various,JJ,O
7296,welfare,NN,O
7296,schemes,NNS,O
7296,rolled,VBD,O
7296,out,RP,O
7296,by,IN,O
7296,the,DT,O
7296,government,NN,O
7296,.,.,O
7297,He,PRP,O
7297,said,VBD,O
7297,that,IN,O
7297,there,EX,O
7297,was,VBD,O
7297,a,DT,O
7297,need,NN,O
7297,to,TO,O
7297,create,VB,O
7297,awareness,NN,O
7297,among,IN,O
7297,the,DT,O
7297,people,NNS,O
7297,to,TO,O
7297,learn,VB,O
7297,more,JJR,O
7297,about,IN,O
7297,the,DT,O
7297,government,NN,O
7297,programmes,NNS,O
7297,and,CC,O
7297,make,VB,O
7297,use,NN,O
7297,of,IN,O
7297,them,PRP,O
7297,.,.,O
7298,G.,NNP,PERSON
7298,Vivekanand,NNP,PERSON
7298,",",",",O
7298,Advisor,NNP,O
7298,to,TO,O
7298,the,DT,O
7298,Telangana,NNP,PERSON
7298,government,NN,O
7298,and,CC,O
7298,former,JJ,O
7298,MP,NNP,O
7298,",",",",O
7298,appreciated,VBD,O
7298,the,DT,O
7298,work,NN,O
7298,of,IN,O
7298,SEED,NNP,ORGANIZATION
7298,and,CC,O
7298,said,VBD,O
7298,that,IN,O
7298,their,PRP$,O
7298,health,NN,O
7298,drink,NN,O
7298,supplied,VBD,O
7298,to,TO,O
7298,the,DT,O
7298,school,NN,O
7298,children,NNS,O
7298,was,VBD,O
7298,receiving,VBG,O
7298,positive,JJ,O
7298,feedback,NN,O
7298,.,.,O
7299,India,NNP,LOCATION
7299,criticised,VBD,O
7299,Democratic,JJ,LOCATION
7299,People,NNP,LOCATION
7299,Republic,NNP,LOCATION
7299,of,IN,LOCATION
7299,Korea,NNP,LOCATION
7299,(,(,O
7299,DPRK,NNP,LOCATION
7299,),),O
7299,decision,NN,O
7299,to,TO,O
7299,test,VB,O
7299,a,DT,O
7299,thermo,NN,O
7299,nuclear,JJ,O
7299,device,NN,O
7299,on,IN,O
7299,Sunday,NNP,O
7299,",",",",O
7299,saying,VBG,O
7299,it,PRP,O
7299,views,VBZ,O
7299,with,IN,O
7299,deep,JJ,O
7299,concern,NN,O
7299,the,DT,O
7299,test,NN,O
7299,that,WDT,O
7299,was,VBD,O
7299,in,IN,O
7299,violation,NN,O
7299,of,IN,O
7299,its,PRP$,O
7299,international,JJ,O
7299,commitment,NN,O
7299,",",",",O
7299,and,CC,O
7299,constituted,VBD,O
7299,a,DT,O
7299,threat,NN,O
7299,to,TO,O
7299,India,NNP,LOCATION
7299,national,JJ,O
7299,security,NN,O
7299,as,RB,O
7299,well,RB,O
7299,.,.,O
7300,India,NNP,LOCATION
7300,deplores,VBZ,O
7300,the,DT,O
7300,nuclear,JJ,O
7300,test,NN,O
7300,conducted,VBN,O
7300,by,IN,O
7300,the,DT,O
7300,DPRK,NNP,LOCATION
7300,North,NNP,LOCATION
7300,Korea,NNP,LOCATION
7300,this,DT,O
7300,morning,NN,O
7300,",",",",O
7300,the,DT,O
7300,Ministry,NNP,ORGANIZATION
7300,of,IN,ORGANIZATION
7300,External,NNP,ORGANIZATION
7300,Affairs,NNPS,ORGANIZATION
7300,said,VBD,O
7300,in,IN,O
7300,a,DT,O
7300,statement,NN,O
7300,",",",",O
7300,adding,VBG,O
7300,",",",",O
7300,We,PRP,O
7300,call,VBP,O
7300,upon,RB,O
7300,DPRK,NNP,LOCATION
7300,to,TO,O
7300,refrain,VB,O
7300,from,IN,O
7300,such,JJ,O
7300,actions,NNS,O
7300,which,WDT,O
7300,adversely,RB,O
7300,impact,VBP,O
7300,peace,NN,O
7300,and,CC,O
7300,stability,NN,O
7300,in,IN,O
7300,the,DT,O
7300,region,NN,O
7300,and,CC,O
7300,beyond,IN,O
7300,.,.,O
7301,The,DT,O
7301,statement,NN,O
7301,came,VBD,O
7301,as,IN,O
7301,Prime,NNP,O
7301,Minister,NNP,O
7301,Narendra,NNP,PERSON
7301,Modi,NNP,PERSON
7301,landed,VBD,O
7301,in,IN,O
7301,the,DT,O
7301,Chinese,JJ,O
7301,city,NN,O
7301,of,IN,O
7301,Xiamen,NNS,LOCATION
7301,to,TO,O
7301,attend,VB,O
7301,the,DT,O
7301,BRICS,NNP,ORGANIZATION
7301,(,(,O
7301,Brazil,NNP,LOCATION
7301,Russia,NNP,LOCATION
7301,India,NNP,LOCATION
7301,China,NNP,LOCATION
7301,South,NNP,LOCATION
7301,Africa,NNP,LOCATION
7301,),),O
7301,grouping,VBG,O
7301,summit,NN,O
7301,",",",",O
7301,where,WRB,O
7301,the,DT,O
7301,North,JJ,O
7301,Korean,JJ,O
7301,nuclear,JJ,O
7301,test,NN,O
7301,is,VBZ,O
7301,expected,VBN,O
7301,to,TO,O
7301,be,VB,O
7301,discussed,VBN,O
7301,between,IN,O
7301,the,DT,O
7301,leaders,NNS,O
7301,.,.,O
7302,In,IN,O
7302,an,DT,O
7302,editorial,NN,O
7302,on,IN,O
7302,the,DT,O
7302,Kremlin,NNP,O
7302,website,JJ,O
7302,ahead,RB,O
7302,of,IN,O
7302,the,DT,O
7302,BRICS,NNP,ORGANIZATION
7302,summit,NN,O
7302,",",",",O
7302,Russian,JJ,O
7302,President,NNP,O
7302,Vladimir,NNP,PERSON
7302,Putin,NNP,PERSON
7302,had,VBD,O
7302,warned,VBN,O
7302,that,IN,O
7302,the,DT,O
7302,U.,NNP,LOCATION
7302,S.,NNP,LOCATION
7302,and,CC,O
7302,North,NNP,LOCATION
7302,Korea,NNP,LOCATION
7302,were,VBD,O
7302,balanced,VBN,O
7302,on,IN,O
7302,the,DT,O
7302,verge,NN,O
7302,of,IN,O
7302,a,DT,O
7302,large,JJ,O
7302,scale,NN,O
7302,conflict,NN,O
7302,",",",",O
7302,and,CC,O
7302,called,VBD,O
7302,for,IN,O
7302,direct,JJ,O
7302,dialogue,NN,O
7302,to,TO,O
7302,resolve,VB,O
7302,the,DT,O
7302,region,NN,O
7302,problems,NNS,O
7302,.,.,O
7303,However,RB,O
7303,",",",",O
7303,after,IN,O
7303,news,NN,O
7303,of,IN,O
7303,the,DT,O
7303,DPRK,NNP,LOCATION
7303,nuclear,JJ,O
7303,test,NN,O
7303,",",",",O
7303,Russia,NNP,LOCATION
7303,and,CC,O
7303,China,NNP,LOCATION
7303,have,VBP,O
7303,joined,VBN,O
7303,criticism,NN,O
7303,of,IN,O
7303,the,DT,O
7303,North,JJ,O
7303,Korean,JJ,O
7303,regime,NN,O
7303,.,.,O
7304,In,IN,O
7304,a,DT,O
7304,veiled,JJ,O
7304,reference,NN,O
7304,to,TO,O
7304,the,DT,O
7304,nuclear,JJ,O
7304,threat,NN,O
7304,from,IN,O
7304,both,DT,O
7304,",",",",O
7304,the,DT,O
7304,MEA,NNP,ORGANIZATION
7304,added,VBD,O
7304,in,IN,O
7304,its,PRP$,O
7304,statement,NN,O
7304,on,IN,O
7304,Sunday,NNP,O
7304,that,IN,O
7304,India,NNP,LOCATION
7304,also,RB,O
7304,remains,VBZ,O
7304,concerned,JJ,O
7304,about,IN,O
7304,the,DT,O
7304,proliferation,NN,O
7304,of,IN,O
7304,nuclear,JJ,O
7304,and,CC,O
7304,missile,NN,O
7304,technologies,NNS,O
7304,which,WDT,O
7304,has,VBZ,O
7304,adversely,RB,O
7304,impacted,VBN,O
7304,India,NNP,LOCATION
7304,national,JJ,O
7304,security,NN,O
7304,.,.,O
7305,The,DT,O
7305,MEA,NNP,ORGANIZATION
7305,statement,NN,O
7305,comes,VBZ,O
7305,on,IN,O
7305,the,DT,O
7305,back,NN,O
7305,of,IN,O
7305,a,DT,O
7305,number,NN,O
7305,of,IN,O
7305,statements,NNS,O
7305,made,VBN,O
7305,by,IN,O
7305,India,NNP,LOCATION
7305,on,IN,O
7305,the,DT,O
7305,North,JJ,O
7305,Korean,JJ,O
7305,issue,NN,O
7305,in,IN,O
7305,recent,JJ,O
7305,months,NNS,O
7305,.,.,O
7306,In,IN,O
7306,June,NNP,O
7306,",",",",O
7306,condemnation,NN,O
7306,of,IN,O
7306,North,JJ,O
7306,Korean,JJ,O
7306,leader,NN,O
7306,Kim,NNP,PERSON
7306,Jong,NNP,PERSON
7306,Un,NNP,PERSON
7306,actions,NNS,O
7306,was,VBD,O
7306,contained,VBN,O
7306,in,IN,O
7306,the,DT,O
7306,Indo,NNP,O
7306,U.,NNP,LOCATION
7306,S.,NNP,LOCATION
7306,joint,JJ,O
7306,statement,NN,O
7306,issued,VBD,O
7306,during,IN,O
7306,Mr.,NNP,O
7306,Modi,NNP,PERSON
7306,visit,VBZ,O
7306,to,TO,O
7306,Washington,NNP,LOCATION
7306,",",",",O
7306,while,IN,O
7306,in,IN,O
7306,July,NNP,O
7306,",",",",O
7306,the,DT,O
7306,MEA,NNP,ORGANIZATION
7306,had,VBD,O
7306,criticised,VBN,O
7306,the,DT,O
7306,DPRK,NNP,LOCATION
7306,missile,NN,O
7306,test,NN,O
7306,in,IN,O
7306,a,DT,O
7306,statement,NN,O
7306,.,.,O
7307,In,IN,O
7307,August,NNP,O
7307,",",",",O
7307,Minister,NNP,O
7307,of,IN,O
7307,State,NNP,O
7307,for,IN,O
7307,External,NNP,O
7307,Affairs,NNP,O
7307,V.,NNP,PERSON
7307,K.,NNP,PERSON
7307,Singh,NNP,PERSON
7307,had,VBD,O
7307,said,VBD,O
7307,at,IN,O
7307,an,DT,O
7307,ASEAN,NNP,ORGANIZATION
7307,Minister,NNP,O
7307,conference,NN,O
7307,in,IN,O
7307,Phillipines,NNS,LOCATION
7307,that,WDT,O
7307,DPRK,NNP,LOCATION
7307,continued,VBD,O
7307,pursuit,NN,O
7307,of,IN,O
7307,nuclear,JJ,O
7307,and,CC,O
7307,ballistic,JJ,O
7307,missile,NN,O
7307,programmes,NNS,O
7307,pose,VBP,O
7307,a,DT,O
7307,grave,NN,O
7307,threat,NN,O
7307,to,TO,O
7307,international,JJ,O
7307,peace,NN,O
7307,and,CC,O
7307,stability,NN,O
7307,.,.,O
7308,The,DT,O
7308,issue,NN,O
7308,is,VBZ,O
7308,also,RB,O
7308,likely,JJ,O
7308,to,TO,O
7308,be,VB,O
7308,highlighted,VBN,O
7308,during,IN,O
7308,the,DT,O
7308,upcoming,JJ,O
7308,visit,NN,O
7308,of,IN,O
7308,Japanese,JJ,O
7308,Prime,NNP,O
7308,Minister,NNP,O
7308,Shinzo,NNP,PERSON
7308,Abe,NNP,PERSON
7308,who,WP,O
7308,will,MD,O
7308,travel,VB,O
7308,to,TO,O
7308,India,NNP,LOCATION
7308,in,IN,O
7308,mid,JJ,O
7308,September,NNP,O
7308,.,.,O
7309,On,IN,O
7309,Sunday,NNP,O
7309,",",",",O
7309,the,DT,O
7309,Japanese,JJ,O
7309,government,NN,O
7309,lodged,VBD,O
7309,a,DT,O
7309,strong,JJ,O
7309,protest,NN,O
7309,with,IN,O
7309,North,NNP,LOCATION
7309,Korea,NNP,LOCATION
7309,",",",",O
7309,calling,VBG,O
7309,the,DT,O
7309,test,NN,O
7309,",",",",O
7309,Korea,NNP,LOCATION
7309,6th,CD,O
7309,such,JJ,O
7309,nuclear,JJ,O
7309,test,NN,O
7309,extremely,RB,O
7309,unforgivable,JJ,O
7309,.,.,O
7310,A,DT,O
7310,mosque,NN,O
7310,built,VBN,O
7310,after,IN,O
7310,destroying,VBG,O
7310,the,DT,O
7310,worship,NN,O
7310,site,NN,O
7310,of,IN,O
7310,another,DT,O
7310,religion,NN,O
7310,is,VBZ,O
7310,deemed,VBN,O
7310,impure,NN,O
7310,",",",",O
7310,Rashtriya,NNP,ORGANIZATION
7310,Swayamsevak,NNP,ORGANIZATION
7310,Sangh,NNP,ORGANIZATION
7310,(,(,O
7310,RSS,NNP,ORGANIZATION
7310,),),O
7310,leader,NN,O
7310,Indresh,NNP,PERSON
7310,Kumar,NNP,PERSON
7310,said,VBD,O
7310,here,RB,O
7310,on,IN,O
7310,Thursday,NNP,O
7310,in,IN,O
7310,a,DT,O
7310,veiled,JJ,O
7310,reference,NN,O
7310,to,TO,O
7310,the,DT,O
7310,Babri,NNP,O
7310,Masjid,NNP,O
7310,Ram,NNP,O
7310,Jamnabhoomi,NNP,O
7310,dispute,NN,O
7310,.,.,O
7311,The,DT,O
7311,RSS,NNP,ORGANIZATION
7311,leader,NN,O
7311,made,VBD,O
7311,the,DT,O
7311,comment,NN,O
7311,at,IN,O
7311,an,DT,O
7311,iftar,NN,O
7311,party,NN,O
7311,organised,VBD,O
7311,in,IN,O
7311,the,DT,O
7311,mid,NN,O
7311,19th,JJ,O
7311,century,NN,O
7311,Sibtainabad,NNP,LOCATION
7311,Imam,NNP,LOCATION
7311,Bara,NNP,LOCATION
7311,by,IN,O
7311,the,DT,O
7311,Muslim,NNP,ORGANIZATION
7311,Rashtriya,NNP,ORGANIZATION
7311,Manch,NNP,ORGANIZATION
7311,(,(,O
7311,MRM,NNP,ORGANIZATION
7311,),),O
7311,",",",",O
7311,the,DT,O
7311,Muslim,NNP,O
7311,wing,NN,O
7311,of,IN,O
7311,the,DT,O
7311,RSS,NNP,ORGANIZATION
7311,",",",",O
7311,an,DT,O
7311,organisation,NN,O
7311,he,PRP,O
7311,heads,VBZ,O
7311,.,.,O
7312,After,IN,O
7312,holding,VBG,O
7312,a,DT,O
7312,roza,NN,O
7312,iftar,NN,O
7312,party,NN,O
7312,at,IN,O
7312,the,DT,O
7312,Jamia,NNP,LOCATION
7312,Millia,NNP,LOCATION
7312,Islamia,NNP,LOCATION
7312,in,IN,O
7312,Delhi,NNP,LOCATION
7312,",",",",O
7312,the,DT,O
7312,MRM,NNP,ORGANIZATION
7312,is,VBZ,O
7312,holding,VBG,O
7312,more,RBR,O
7312,iftar,JJ,O
7312,gatherings,NNS,O
7312,in,IN,O
7312,Uttar,NNP,LOCATION
7312,Pradesh,NNP,LOCATION
7312,.,.,O
7313,MRM,NNP,ORGANIZATION
7313,officebearer,MD,O
7313,Wasi,NNP,PERSON
7313,Haider,NNP,PERSON
7313,said,VBD,O
7313,the,DT,O
7313,organisation,NN,O
7313,has,VBZ,O
7313,already,RB,O
7313,held,VBN,O
7313,20,CD,O
7313,iftar,JJ,O
7313,programmes,NNS,O
7313,across,IN,O
7313,U.,NNP,LOCATION
7313,P.,NNP,LOCATION
7313,this,DT,O
7313,Ramzan,NNP,O
7313,.,.,O
7314,The,DT,O
7314,latest,JJS,O
7314,iftar,NN,O
7314,get,NN,O
7314,togethers,NNS,O
7314,were,VBD,O
7314,held,VBN,O
7314,in,IN,O
7314,Unnao,NNP,LOCATION
7314,and,CC,O
7314,Ayodhya,NNP,LOCATION
7314,.,.,O
7315,Mr.,NNP,O
7315,Kumar,NNP,PERSON
7315,personally,RB,O
7315,attended,VBD,O
7315,the,DT,O
7315,latter,NN,O
7315,.,.,O
7316,The,DT,O
7316,controversial,JJ,O
7316,RSS,NNP,ORGANIZATION
7316,leader,NN,O
7316,",",",",O
7316,who,WP,O
7316,was,VBD,O
7316,an,DT,O
7316,accused,VBN,O
7316,in,IN,O
7316,the,DT,O
7316,Ajmer,NNP,LOCATION
7316,blast,NN,O
7316,case,NN,O
7316,",",",",O
7316,made,VBD,O
7316,several,JJ,O
7316,controversial,JJ,O
7316,statements,NNS,O
7316,",",",",O
7316,including,VBG,O
7316,the,DT,O
7316,claim,NN,O
7316,that,IN,O
7316,the,DT,O
7316,Prophet,NNP,O
7316,Mohammad,NNP,PERSON
7316,preached,VBD,O
7316,the,DT,O
7316,consumption,NN,O
7316,of,IN,O
7316,milk,NN,O
7316,over,IN,O
7316,meat,NN,O
7316,.,.,O
7317,The,DT,O
7317,iftar,NN,O
7317,party,NN,O
7317,in,IN,O
7317,Lucknow,NNP,LOCATION
7317,was,VBD,O
7317,attended,VBN,O
7317,by,IN,O
7317,some,DT,O
7317,local,JJ,O
7317,Shia,NNP,O
7317,Muslim,NNP,O
7317,leaders,NNS,O
7317,.,.,O
7318,The,DT,O
7318,BJP,NNP,ORGANIZATION
7318,government,NN,O
7318,was,VBD,O
7318,represented,VBN,O
7318,by,IN,O
7318,the,DT,O
7318,Muslim,NNP,O
7318,Waqf,NNP,O
7318,and,CC,O
7318,Haj,NNP,O
7318,Minister,NNP,O
7318,Lakshmi,NNP,PERSON
7318,Narayan,NNP,PERSON
7318,Singh,NNP,PERSON
7318,",",",",O
7318,while,IN,O
7318,Ghayorul,NNP,PERSON
7318,Hasan,NNP,PERSON
7318,Rizvi,NNP,PERSON
7318,",",",",O
7318,chairman,NN,O
7318,of,IN,O
7318,the,DT,O
7318,National,NNP,ORGANIZATION
7318,Commission,NNP,ORGANIZATION
7318,for,IN,ORGANIZATION
7318,Minorities,NNP,ORGANIZATION
7318,",",",",O
7318,was,VBD,O
7318,also,RB,O
7318,on,IN,O
7318,the,DT,O
7318,list,NN,O
7318,of,IN,O
7318,guests,NNS,O
7318,.,.,O
7319,The,DT,O
7319,MRM,NNP,ORGANIZATION
7319,drive,NN,O
7319,to,TO,O
7319,host,VB,O
7319,iftar,JJ,O
7319,parties,NNS,O
7319,comes,VBZ,O
7319,even,RB,O
7319,as,IN,O
7319,there,EX,O
7319,are,VBP,O
7319,signs,NNS,O
7319,that,IN,O
7319,the,DT,O
7319,Yogi,NNP,PERSON
7319,Adityanath,NNP,PERSON
7319,government,NN,O
7319,might,MD,O
7319,not,RB,O
7319,host,VB,O
7319,the,DT,O
7319,traditional,JJ,O
7319,annual,JJ,O
7319,iftar,NN,O
7319,party,NN,O
7319,held,VBN,O
7319,by,IN,O
7319,the,DT,O
7319,incumbent,JJ,O
7319,chief,JJ,O
7319,minister,NN,O
7319,in,IN,O
7319,U.,NNP,LOCATION
7319,P.,NNP,LOCATION
7319,At,IN,O
7319,the,DT,O
7319,MRM,NNP,ORGANIZATION
7319,Ayodhya,NNP,LOCATION
7319,iftar,NN,O
7319,",",",",O
7319,Muslims,NNP,O
7319,broke,VBD,O
7319,their,PRP$,O
7319,fast,NN,O
7319,with,IN,O
7319,cow,JJ,O
7319,milk,NN,O
7319,.,.,O
7320,The,DT,O
7320,MRM,NNP,ORGANIZATION
7320,was,VBD,O
7320,set,VBN,O
7320,up,RP,O
7320,in,IN,O
7320,2002,CD,O
7320,by,IN,O
7320,the,DT,O
7320,RSS,NNP,ORGANIZATION
7320,at,IN,O
7320,the,DT,O
7320,initiative,NN,O
7320,of,IN,O
7320,its,PRP$,O
7320,then,RB,O
7320,chief,JJ,O
7320,K.,NNP,PERSON
7320,S.,NNP,PERSON
7320,Sudarshan,NNP,PERSON
7320,to,TO,O
7320,allow,VB,O
7320,the,DT,O
7320,Sangh,NNP,PERSON
7320,Parivar,NNP,PERSON
7320,to,TO,O
7320,reach,VB,O
7320,out,RP,O
7320,to,TO,O
7320,the,DT,O
7320,Muslim,NNP,O
7320,community,NN,O
7320,on,IN,O
7320,various,JJ,O
7320,issues,NNS,O
7320,",",",",O
7320,including,VBG,O
7320,the,DT,O
7320,vexed,JJ,O
7320,Ayodhya,NNP,LOCATION
7320,Ram,NNP,LOCATION
7320,Temple,NNP,LOCATION
7320,dispute,NN,O
7320,.,.,O
7321,(,(,O
7321,Inputs,NNS,O
7321,from,IN,O
7321,PTI,NNP,ORGANIZATION
7321,),),O
7322,Chief,NN,O
7322,of,IN,O
7322,the,DT,O
7322,Naval,JJ,O
7322,Staff,NNP,O
7322,Admiral,NNP,O
7322,Sunil,NNP,PERSON
7322,Lanba,NNP,PERSON
7322,",",",",O
7322,who,WP,O
7322,is,VBZ,O
7322,also,RB,O
7322,the,DT,O
7322,Chairman,NNP,O
7322,of,IN,O
7322,the,DT,O
7322,Chiefs,NNP,O
7322,of,IN,O
7322,Staff,NNP,O
7322,Committee,NNP,O
7322,",",",",O
7322,says,VBZ,O
7322,the,DT,O
7322,Navy,NNP,O
7322,has,VBZ,O
7322,a,DT,O
7322,long,JJ,O
7322,term,NN,O
7322,plan,NN,O
7322,in,IN,O
7322,place,NN,O
7322,for,IN,O
7322,the,DT,O
7322,expansion,NN,O
7322,of,IN,O
7322,the,DT,O
7322,Indian,JJ,ORGANIZATION
7322,Naval,NNP,ORGANIZATION
7322,Academy,NNP,ORGANIZATION
7322,(,(,O
7322,INA,NNP,O
7322,),),ORGANIZATION
7322,here,RB,O
7322,.,.,O
7323,Talking,VBG,O
7323,to,TO,O
7323,reporters,NNS,O
7323,after,IN,O
7323,a,DT,O
7323,passing,NN,O
7323,out,RP,O
7323,parade,NN,O
7323,here,RB,O
7323,on,IN,O
7323,Wednesday,NNP,O
7323,",",",",O
7323,Admiral,NNP,O
7323,Lanba,NNP,PERSON
7323,said,VBD,O
7323,capability,NN,O
7323,enhancement,NN,O
7323,at,IN,O
7323,the,DT,O
7323,INA,NNP,ORGANIZATION
7323,was,VBD,O
7323,going,VBG,O
7323,on,IN,O
7323,according,VBG,O
7323,to,TO,O
7323,the,DT,O
7323,15,CD,O
7323,year,NN,O
7323,plan,NN,O
7323,.,.,O
7324,Institutions,NNS,O
7324,like,IN,O
7324,the,DT,O
7324,INA,NNP,ORGANIZATION
7324,also,RB,O
7324,played,VBD,O
7324,a,DT,O
7324,role,NN,O
7324,in,IN,O
7324,initiatives,NNS,O
7324,such,JJ,O
7324,as,IN,O
7324,the,DT,O
7324,Defence,NNP,O
7324,Diplomacy,NNP,O
7324,Fund,NNP,O
7324,for,IN,O
7324,promoting,VBG,O
7324,cooperation,NN,O
7324,with,IN,O
7324,like,IN,O
7324,minded,JJ,O
7324,nations,NNS,O
7324,in,IN,O
7324,the,DT,O
7324,world,NN,O
7324,.,.,O
7325,The,DT,O
7325,Navy,NNP,O
7325,trains,VBZ,O
7325,a,DT,O
7325,whole,JJ,O
7325,lot,NN,O
7325,of,IN,O
7325,sailors,NNS,O
7325,and,CC,O
7325,officers,NNS,O
7325,from,IN,O
7325,a,DT,O
7325,number,NN,O
7325,of,IN,O
7325,countries,NNS,O
7325,.,.,O
7326,Officers,NNS,O
7326,from,IN,O
